video_id,start,end,text,cluster
DMplzf5PMqu_wassup_bhopal_score0.8565,25.0,28.0,I can write a review or even speak to the team directly if needed.,-1
DMplzf5PMqu_wassup_bhopal_score0.8565,28.0,40.0,Wow! reviews has really made the feedback process much easier for both customers and businesses.,-1
DMplzf5PMqu_wassup_bhopal_score0.8565,40.0,42.0,We have been using it for a long time now.,-1
DMplzf5PMqu_wassup_bhopal_score0.8565,42.0,47.0,"It helps us to stay more responsive towards our guest experiences and if you own a business too,",-1
DMplzf5PMqu_wassup_bhopal_score0.8565,47.0,49.0,Wow! reviews is going to be your best friend.,-1
DMxqLjLOxVJ_angelarummans_score0.8997,0.0,13.72,"I got the Ops going crazy I stop, listen, hip got a Western",-1
DMxqLjLOxVJ_angelarummans_score0.8997,17.740000000000002,19.96,Shorty back it up like she lookin' for directions,-1
DMxqLjLOxVJ_angelarummans_score0.8997,19.96,24.0,"You ain't threatening, you ain't steppin' I'm shinin', chain is a weapon",-1
DMxqLjLOxVJ_angelarummans_score0.8997,28.32,32.28,"I got 17 and a F in, extend those body presses",-1
DMxqLjLOxVJ_angelarummans_score0.8997,32.28,35.52,"What's in the bag? Don't question, sleep with the Nina",-1
DMxqLjLOxVJ_angelarummans_score0.8997,35.52,39.84,"She my best friend, shot, told me, baby, baby, baby, baby",2
DMxqLjLOxVJ_angelarummans_score0.8997,39.84,42.480000000000004,I got the Ops going crazy,-1
DNDqcFBurwy_ecai.app_score0.9439,0.0,4.2,I won Model UN national speech and debate and was the president of my local long profit.,-1
DNDqcFBurwy_ecai.app_score0.9439,4.2,7.2,"Great, you'll fit in nicely in the rejection pile. Next tea.",-1
DNJQiOZKRrG_propertyfindersofficial_score0.9086,4.0,9.0,That is my dream home from property finders,-1
DNJQiOZKRrG_propertyfindersofficial_score0.9086,20.5,27.0,and it was a very good experience i will contact you,-1
DNJQiOZKRrG_propertyfindersofficial_score0.9086,27.0,29.0,thank you so much for the good work,-1
DNN9jSSBtqK_thevarunmayya_score0.8677,0.0,5.44,"A recent study just found that AI helped developers code 55% faster, nearly half the time when",1
DNN9jSSBtqK_thevarunmayya_score0.8677,5.44,11.16,compared to those who don't use it. But speed isn't everything as we've just seen with the recent replete incident.,-1
DNN9jSSBtqK_thevarunmayya_score0.8677,11.16,16.6,"So what's the solution? Well, maybe somewhere in between, where you give AI only enough access to help you ship",1
DNN9jSSBtqK_thevarunmayya_score0.8677,16.6,20.2,faster but not so much that it deletes your entire production database.,-1
DNN9jSSBtqK_thevarunmayya_score0.8677,20.2,24.32,"It's possible now all thanks to Dualite, an AI-powered platform made in India that lets",1
DNN9jSSBtqK_thevarunmayya_score0.8677,24.32,31.0,"people build and deploy apps quickly. Like other platforms, it's built around privacy and giving you total control.",1
DNN9jSSBtqK_thevarunmayya_score0.8677,31.0,35.88,"For example, when you build with Dualite Alpha, your secret credentials such as API keys,",-1
DNN9jSSBtqK_thevarunmayya_score0.8677,39.68,42.0,So the AI cannot access sensitive information.,1
DNN9jSSBtqK_thevarunmayya_score0.8677,42.0,46.88,It's kind of like showing someone a lockbox-labeled API key without ever giving them the key itself.,-1
DNN9jSSBtqK_thevarunmayya_score0.8677,46.88,50.64,"And when it's time to ship, Dualite doesn't force you to deploy it to their servers, you",-1
DNN9jSSBtqK_thevarunmayya_score0.8677,50.64,54.480000000000004,"deploy wherever you want, Netlify, Vasell or your own servers.",-1
DNN9jSSBtqK_thevarunmayya_score0.8677,54.48,58.36,"This means that even if Dualite shuts down tomorrow, your app would still keep running.",-1
DNN9jSSBtqK_thevarunmayya_score0.8677,58.36,62.08,"And to top it all off, their pro plan starts at just $29 per month.",-1
DNN9jSSBtqK_thevarunmayya_score0.8677,62.08,66.75999999999999,"And mind you, they're not just giving you lovable ease to use in Cursor's AI code editor,",1
DNN9jSSBtqK_thevarunmayya_score0.8677,66.75999999999999,69.08,"for $29, they're giving you total control.",-1
DNN9jSSBtqK_thevarunmayya_score0.8677,69.08,73.03999999999999,"Plus, they also have an unlimited plan so you can build stress-free without worrying",-1
DNN9jSSBtqK_thevarunmayya_score0.8677,74.32,79.03999999999999,"So the next time an idea strikes you, consider heading over to dualite.dev and help them",1
DNN9jSSBtqK_thevarunmayya_score0.8677,79.03999999999999,79.8,build it for you.,-1
DNVmMbGoDfj_vuedaleofficial_score0.8870,3.44,6.76,"First, open Figma and search for NitaCons.",-1
DNVmMbGoDfj_vuedaleofficial_score0.8870,6.76,10.88,"Scroll through their massive library, over 23,000 icons.",-1
DNVmMbGoDfj_vuedaleofficial_score0.8870,10.88,15.68,"They've got seven unique styles, so you'll always find the perfect match for your design.",-1
DNVmMbGoDfj_vuedaleofficial_score0.8870,15.68,19.04,Browse by category or search for any icon you need.,1
DNVmMbGoDfj_vuedaleofficial_score0.8870,19.04,24.16,"Every icon is vector and editable. Change its color, size, and stroke with ease.",1
DNVmMbGoDfj_vuedaleofficial_score0.8870,25.46,29.44,All icons are perfectly sized at 24px by 24px.,-1
DNVmMbGoDfj_vuedaleofficial_score0.8870,29.44,31.84,"Comment, meet, and I'll send you the plugin link.",1
DNVmMbGoDfj_vuedaleofficial_score0.8870,31.84,35.0,"With VueDale Technologies, make your dreams a reality.",-1
DNgVqx4pjLl_storyceptionhq_score0.9007,0.0,11.540000000000001,So let mercy come and wash away What I've done!,-1
DNgVqx4pjLl_storyceptionhq_score0.9007,11.540000000000001,13.94,I'll face myself!,-1
DNkITdzTMZf_shardee_official_score0.9138,0.0,3.52,"And you standin' on the edge, face up, cause you're a bitch",-1
DNkITdzTMZf_shardee_official_score0.9138,3.52,9.32,You're a bitch You're a bitch You're a bitch,-1
DNkITdzTMZf_shardee_official_score0.9138,9.32,11.32,You're a bitch,-1
DNox2uXBx2__ecai.app_score0.9028,0.0,3.6,"I've been a youth ambassador for the UN, ran my own startup, and was valid for tour.",-1
DNox2uXBx2__ecai.app_score0.9028,3.6,7.2,"Okay, but did you win a gold medal in competitive underwater origami holding?",-1
DNtEOSYQunJ_wedpicsqrlife.co_score0.8601,0.0,16.080000000000002,deciding not to involve after your sporting.,-1
DO0mxo2jAmj_thechickenrush_score0.9101,0.0,2.6,This is the silliest game that's so much fun with a group of friends.,-1
DO0mxo2jAmj_thechickenrush_score0.9101,2.6,5.96,"It's called Ue, La Poulet. You put a friend in a chicken costume.",-1
DO0mxo2jAmj_thechickenrush_score0.9101,5.96,8.88,Everyone chips in some cash and the chicken runs off to hide in a bar.,0
DO0mxo2jAmj_thechickenrush_score0.9101,8.88,11.48,"But every bar you check and they're not inside, you have to get a drink.",-1
DO0mxo2jAmj_thechickenrush_score0.9101,11.48,13.48,"It's a fun game, but who came up with this idea?",-1
DO0mxo2jAmj_thechickenrush_score0.9101,13.48,16.92,"I traced it back to San Francisco, then to Florida, then to Coal Olumpa,",-1
DO0mxo2jAmj_thechickenrush_score0.9101,16.92,19.92,and finally to Shrewsbury. But there was a problem.,-1
DO0mxo2jAmj_thechickenrush_score0.9101,19.92,23.72,"If you play it now, cities have too many bars, and players just keep getting lost.",-1
DO0mxo2jAmj_thechickenrush_score0.9101,23.72,26.12,Do you think anyone's actually gonna find this f***ing chicken?,0
DO0mxo2jAmj_thechickenrush_score0.9101,26.6,30.04,So I quit my job and started working on a location tracking app from my bedroom.,-1
DO0mxo2jAmj_thechickenrush_score0.9101,30.04,32.0,"I tested it with three friends, then 14,",-1
DO0mxo2jAmj_thechickenrush_score0.9101,32.0,34.8,and last weekend we got 250 people to hunt the chicken.,0
DO0mxo2jAmj_thechickenrush_score0.9101,34.8,36.84,"We added challenges for teams to do along the way,",1
DO0mxo2jAmj_thechickenrush_score0.9101,36.84,41.52,"and Mario Kart Star weapons, so you can see where other teams are and target other teams on the map.",-1
DO0mxo2jAmj_thechickenrush_score0.9101,41.52,47.96,"It's kind of ridiculous. So now, 200 years later, the best games ban can play in any city with a group of friends and...",-1
DOKLLTrDgB3_mathsolver.top_score0.8588,0.0,10.9,"Um, okay, we are cooked. Yep, we are absolutely cooked, chat, GG.",-1
DOKLLTrDgB3_mathsolver.top_score0.8588,12.24,15.120000000000001,This website is literally saving your math grade.,-1
DOKLLTrDgB3_mathsolver.top_score0.8588,15.120000000000001,19.04,"Want a quick answers or need a tutor anytime, anywhere?",-1
DOKLLTrDgB3_mathsolver.top_score0.8588,19.04,20.04,It does it all.,-1
DOSKksnCG12_3amf.oryou_score0.9236,0.0,5.7,People who feel irritated when their parents speak aren't necessarily ungrateful or bad children.,-1
DOSKksnCG12_3amf.oryou_score0.9236,5.7,10.4,"If you notice yourself becoming tense or irritated the moment your parents talk,",-1
DOSKksnCG12_3amf.oryou_score0.9236,10.4,16.9,"even though you're calm, patient and understanding with almost everyone else, you're not overreacting.",-1
DOSKksnCG12_3amf.oryou_score0.9236,16.9,21.900000000000002,This reaction is often a stress response built over years of emotional exhaustion,-1
DOSKksnCG12_3amf.oryou_score0.9236,26.3,30.4,"Your nervous system learns to link their voice with conflict or neglect,",-1
DOSKksnCG12_3amf.oryou_score0.9236,30.4,33.9,so even casual conversations can spark irritation.,-1
DOSKksnCG12_3amf.oryou_score0.9236,33.9,38.1,That's why not everyone who distances themselves from family is cruel.,-1
DOSKksnCG12_3amf.oryou_score0.9236,38.1,45.400000000000006,Many are just drained from endlessly trying to be good in an environment where they never felt truly seen or understood.,-1
DOSKksnCG12_3amf.oryou_score0.9236,45.400000000000006,48.1,"If this feels familiar, you're not alone.",-1
DOSKksnCG12_3amf.oryou_score0.9236,48.1,50.900000000000006,"And if you've ever wondered why you react this way,",-1
DOSKksnCG12_3amf.oryou_score0.9236,50.9,58.5,"Juno can help you track your emotions, connect the dots and finally understand the patterns shaping how you feel.",-1
DOWR1MPDaE4_lockedin_ai_score0.9857,0.0,3.0,"Okay, and while you're typing, would you mind if I shared your screen?",-1
DOWR1MPDaE4_lockedin_ai_score0.9857,9.0,11.0,You see my screen now?,-1
DOsFcbNjqje_jacchalz_score0.8766,0.0,4.2,Excuse me? I have a quick question. Do you have a map?,-1
DOsFcbNjqje_jacchalz_score0.8766,4.2,7.0,Because I think I just got lost in your eyes.,1
DOsFcbNjqje_jacchalz_score0.8766,7.0,9.0,That's good. Where did you get that line?,-1
DOsFcbNjqje_jacchalz_score0.8766,9.0,11.0,I actually got it from Dizzy. What's that?,-1
DOsFcbNjqje_jacchalz_score0.8766,11.0,25.0,It's an AI app called Dizzy where you get like pick up lines if you need to ask anything,1
DOsFcbNjqje_jacchalz_score0.8766,25.0,28.080000000000002,to a girl. There is a playbook and stuff like that.,-1
DOsFcbNjqje_jacchalz_score0.8766,28.080000000000002,30.08,"By the way, where are you from? I'm Swedish and French.",-1
DOsFcbNjqje_jacchalz_score0.8766,30.08,33.08,"Are you single? Okay, I want to take you.",-1
DOsFcbNjqje_jacchalz_score0.8766,33.08,38.56,I'm really nuts. How about this? Let me get your number and then we'll figure out.,-1
DOsFcbNjqje_jacchalz_score0.8766,38.56,41.8,I want to take you out on a date. I like your necklace.,-1
DOsFcbNjqje_jacchalz_score0.8766,41.8,44.8,"Thank you. Yeah, does it mean something else?",-1
DOsFcbNjqje_jacchalz_score0.8766,44.8,47.8,"It's from my baptism. Oh, baptism. Yeah, exactly.",-1
DOsFcbNjqje_jacchalz_score0.8766,48.8,51.8,That's cute. I like them. At least you're a believer.,-1
DOsFcbNjqje_jacchalz_score0.8766,51.8,55.8,"Yeah, exactly. Hey, nice meeting you. Yeah, nice to meet you.",-1
DOsFcbNjqje_jacchalz_score0.8766,55.8,57.8,Have a nice one. You too.,-1
DOu_sK5Aool_cofogram_score0.9470,7.32,14.0,"Next, I want to talk about a feat that some may have concluded must be a mathematical impossibility.",-1
DOu_sK5Aool_cofogram_score0.9470,14.0,18.0,"That's right, we're bonito calculator to iPad.",-1
DOufAyoDxm9_ultrakey_it_score0.8818,0.0,37.2,for it obserHam has come to a sense of the hermit's,-1
DOufAyoDxm9_ultrakey_it_score0.8818,37.2,49.14,caste as pineapple Den of his Raw That he is lettuce,-1
DOufAyoDxm9_ultrakey_it_score0.8818,49.14,57.94,This is Maroon,-1
DOvhSncDit8_ryne.ai_score0.9604,0.0,4.0,"You're one of those heroes, aren't you?",-1
DOvhSncDit8_ryne.ai_score0.9604,10.0,12.0,Not anymore.,-1
DPDBRKWCD1d_3amf.oryou_score0.8871,0.0,3.7600000000000002,Psychology says one of the hardest parts of being an over-thinker,-1
DPDBRKWCD1d_3amf.oryou_score0.8871,3.7600000000000002,6.88,is how quickly emotions can shift when they care.,-1
DPDBRKWCD1d_3amf.oryou_score0.8871,6.88,10.120000000000001,"Once attached, every interaction feels heavy.",-1
DPDBRKWCD1d_3amf.oryou_score0.8871,10.120000000000001,13.040000000000001,A small change in tone feels like a warning.,-1
DPDBRKWCD1d_3amf.oryou_score0.8871,13.040000000000001,19.12,A late reply feels like distance. It isn't neediness.,-1
DPDBRKWCD1d_3amf.oryou_score0.8871,19.12,23.64,"It's the way their mind is wired, always on the lookout for signs of rejection.",-1
DPDBRKWCD1d_3amf.oryou_score0.8871,23.64,27.12,"Psychologists call this rejection sensitivity,",-1
DPDBRKWCD1d_3amf.oryou_score0.8871,27.16,30.28,a deep fear of being unseen or pushed away.,-1
DPDBRKWCD1d_3amf.oryou_score0.8871,30.28,33.56,"They replay conversations, not to create drama,",-1
DPDBRKWCD1d_3amf.oryou_score0.8871,33.56,37.760000000000005,but to search for hidden meaning. Did they say too much or not enough?,-1
DPDBRKWCD1d_3amf.oryou_score0.8871,37.760000000000005,41.36,"Around the people they love, their nervous system stays on edge",-1
DPDBRKWCD1d_3amf.oryou_score0.8871,43.24,45.480000000000004,like it could disappear without warning.,-1
DPDBRKWCD1d_3amf.oryou_score0.8871,49.72,52.92,"What they really need isn't perfection, it's safety.",-1
DPDBRKWCD1d_3amf.oryou_score0.8871,56.8,60.239999999999995,"steady your mind, and feel safe in your connections.",-1
DPLbW43iHmi_krisstinnii_score0.8635,0.0,9.0,You don't own me I'm not just one of your many toys,-1
DPLbW43iHmi_krisstinnii_score0.8635,9.0,11.0,You don't own me,-1
DPShygvibrE_3amf.oryou_score0.8797,0.0,6.0,"In psychology, people who double check the door, knowing it's locked, aren't just being paranoid.",-1
DPShygvibrE_3amf.oryou_score0.8797,6.0,11.0,They're often caught in an obsessive loop where checking feels safer than trusting memory.,-1
DPShygvibrE_3amf.oryou_score0.8797,11.0,16.0,It isn't forgetfulness. It's the brain refusing to feel calm without fresh reassurance.,-1
DPShygvibrE_3amf.oryou_score0.8797,16.0,20.0,This hypervigilance makes them notice things others miss.,-1
DPShygvibrE_3amf.oryou_score0.8797,20.0,26.0,"The stove's still warm, a lock that didn't click, even the subtle shift in someone's tone mid-conversation.",-1
DPShygvibrE_3amf.oryou_score0.8797,26.0,32.0,"Psychology calls it hyper-awareness. It forms when unpredictability becomes normal,",-1
DPShygvibrE_3amf.oryou_score0.8797,32.0,36.0,when small mistakes once carried heavy consequences.,-1
DPShygvibrE_3amf.oryou_score0.8797,36.0,41.0,Live like that long enough and the brain builds rituals that mimic control.,-1
DPShygvibrE_3amf.oryou_score0.8797,41.0,46.0,Habits that create structure so uncertainty doesn't swallow you whole.,-1
DPShygvibrE_3amf.oryou_score0.8797,46.0,52.0,"Rechecking isn't random. It's survival, a way of convincing yourself the danger has passed,",-1
DPShygvibrE_3amf.oryou_score0.8797,52.0,61.0,"even if nothing outside has changed. If this feels familiar, Juno can help you track triggers, break cycles, and finally feel safe again.",-1
DPb93ZZEVWI_nicola.bleu_score0.8600,0.0,5.0,"Okay, so there's this new app called Slide Through. YOLO NASTOLO that just launched in",1
DPb93ZZEVWI_nicola.bleu_score0.8600,5.0,9.8,"Fili. It lets you do anything, anywhere, anytime with anyone. You just drop a plan like, you",-1
DPb93ZZEVWI_nicola.bleu_score0.8600,9.8,13.6,"know, walking through the streets and people slide through. I'm posting three plans this",-1
DPb93ZZEVWI_nicola.bleu_score0.8600,13.6,18.88,"week. A brunch content day, a pizza day, and a surprise one. If you're down, just slide",-1
DPb93ZZEVWI_nicola.bleu_score0.8600,18.88,19.28,through.,-1
DPbX7afjvCp_angelarummans_score0.9026,0.0,5.0,"Get up, get up, get up I said, hi my name is Soul and Soul",-1
DPbX7afjvCp_angelarummans_score0.9026,5.0,10.0,Baby can you tell me girls You look like you came to do what you came to say,2
DPbX7afjvCp_angelarummans_score0.9026,10.0,14.0,I started on the left And I had to take him to the right,-1
DPbX7afjvCp_angelarummans_score0.9026,14.0,18.0,He was out of breath But he kept on dancing all night,-1
DPbX7afjvCp_angelarummans_score0.9026,18.0,22.0,You try and man You just get back to feeling inside,-1
DPbX7afjvCp_angelarummans_score0.9026,22.0,26.0,You know it And I can see it in your eyes,-1
DPbX7afjvCp_angelarummans_score0.9026,26.0,28.0,"You and me, you're smooth",-1
DPq4vWXjdIm_youarenot_bhavin_score0.9121,0.0,4.76,It began with the forging of the great rings.,-1
DPq4vWXjdIm_youarenot_bhavin_score0.9121,4.76,11.84,"Three were given to the elves, immortal, visus and pharise of all the white people.",-1
DPq4vWXjdIm_youarenot_bhavin_score0.9121,11.84,19.36,"Seven to the dwarf lords, great miners and craftsmen of the mountain halls.",-1
DPq4vWXjdIm_youarenot_bhavin_score0.9121,19.36,29.0,"And nine, nine rings were gifted to the white man, who above all else desired a boar shit.",-1
DPq4vWXjdIm_youarenot_bhavin_score0.9121,29.88,34.6,For within these rings was bound strength and will to govern the white people.,-1
DPq4vWXjdIm_youarenot_bhavin_score0.9121,36.76,41.08,"But they were all of them scammed, for another ring was made.",-1
DPq4vWXjdIm_youarenot_bhavin_score0.9121,43.4,48.120000000000005,"In the land of Mordor, in the fire of the mount doom, the dark road,",-1
DPq4vWXjdIm_youarenot_bhavin_score0.9121,48.120000000000005,54.04,the sullen deep forged in secret a master ring to control all the others.,-1
DPq4vWXjdIm_youarenot_bhavin_score0.9121,54.04,60.36,"And into this ring he poured his curry powder, his masala and his will to dominate all life.",-1
DPq4vWXjdIm_youarenot_bhavin_score0.9121,63.48,67.0,One ring to rule them all.,-1
DQ9PiMGCjnz_aapkkaannu_score0.8590,0.0,9.36,Here's how I find my next 100 verified B2B rates in just a minute by using Reach Swim.,-1
DQ9PiMGCjnz_aapkkaannu_score0.8590,9.36,18.48,Let me show you how it works for me. Just search on the web reachstream.com and you'll reach to the dashboard.,-1
DQ9PiMGCjnz_aapkkaannu_score0.8590,18.48,23.0,And just log into the platform now. Go to the search filter.,1
DQ9PiMGCjnz_aapkkaannu_score0.8590,23.0,27.560000000000002,Type chief marketing officer under the job title.,-1
DQ9PiMGCjnz_aapkkaannu_score0.8590,27.56,32.839999999999996,Select United States as a location and hit apply filters.,-1
DQ9PiMGCjnz_aapkkaannu_score0.8590,32.839999999999996,39.92,"And boom, you'll see all the results. Just save your list and give it a name.",-1
DQ9PiMGCjnz_aapkkaannu_score0.8590,39.92,45.16,"Then go to saved list, click verify and download it.",-1
DQ9PiMGCjnz_aapkkaannu_score0.8590,45.16,51.12,So it's that easy. Your verified contact list is ready in just a few minutes.,-1
DQ9PiMGCjnz_aapkkaannu_score0.8590,51.12,57.84,Want to try it out? Use code ADDES15OFF and get your first month at a special discounted price.,-1
DQ9PiMGCjnz_aapkkaannu_score0.8590,57.84,60.120000000000005,"Ladies and gentlemen, bye-bye and check it out.",-1
DQE7khljdqn_andrejko.epta_score0.8987,0.0,13.700000000000001,"I like diamonds, I like shining, I like million dollar deals, where's my pen?",-1
DQE7khljdqn_andrejko.epta_score0.8987,13.700000000000001,19.2,"Bitch I'm signing, I like those Balenciaga's, the ones that look like saps, I like going",-1
DQE7khljdqn_andrejko.epta_score0.8987,19.2,24.44,"to the Tula, I pro rock soul in my watch, I like sexes from my exes when they won the",-1
DQE7khljdqn_andrejko.epta_score0.8987,24.44,29.400000000000002,"second chance, I like proving niggas wrong, I do what they say I can't, they call me",-1
DQE7khljdqn_andrejko.epta_score0.8987,36.4,41.4,"Hop up the stool, jump in the coop, pick the bomb, top of the roof, flexing on bitches as hard as I can",-1
DQE7khljdqn_andrejko.epta_score0.8987,41.4,46.4,"Eating halal, drop in the lamb, so that bitch I'm sorry though, got my croons like Mario",-1
DQE7khljdqn_andrejko.epta_score0.8987,46.4,50.4,"Yeah they call me Cardi B, I run this shit like Cardio",-1
DQE7khljdqn_andrejko.epta_score0.8987,50.4,55.4,"Diamonds, kiss, you're in the jam, say bye you know I",-1
DQHfOCgExOV_aswin_effect_score0.8552,0.0,9.0,"When you go down, when you go down now You fit my head right around, right around",-1
DQHfOCgExOV_aswin_effect_score0.8552,9.0,13.0,"When you go down, when you go down today",-1
DQHfOCgExOV_aswin_effect_score0.8552,13.0,15.0,"I got that house with my flag, a hoppin' that with toe",-1
DQHfOCgExOV_aswin_effect_score0.8552,15.0,21.0,"I got places to go People to see time is precious, I look at my cardiac control",-1
DQHfOCgExOV_aswin_effect_score0.8552,21.0,24.0,Just like my mind when I'm born And women are sure these know nothing but girls,-1
DQHfOCgExOV_aswin_effect_score0.8552,26.0,30.0,"Unlike my Dewey, that's always on I'm the",-1
DQUOtjiisyt_onf_nfb_score0.8920,0.0,8.0,I am so terrified of what Amanda and her team created because they're far more terrifying,-1
DQUOtjiisyt_onf_nfb_score0.8920,8.0,10.0,than anything I could have ever written.,-1
DQUOtjiisyt_onf_nfb_score0.8920,15.0,19.0,"I was born and raised in Fort Smith, Northwest Territories, Trudy 8 Country.",-1
DQUOtjiisyt_onf_nfb_score0.8920,19.0,26.0,"We grew up with stories about the wheat ago, and the wheat ago are beings of incredible power.",-1
DQUOtjiisyt_onf_nfb_score0.8920,26.0,32.0,"They have their own medicine, and they are cursed because the more they eat, the hungrier they become,",-1
DQUOtjiisyt_onf_nfb_score0.8920,32.0,34.0,"the more they drink, the thirstier they become.",-1
DQUOtjiisyt_onf_nfb_score0.8920,34.0,37.0,So I grew up reading wheat ago stories.,-1
DQUOtjiisyt_onf_nfb_score0.8920,37.0,46.0,"I am terrified of the wheat ago. I grew up hearing that the first weapon of the wheat ago is their shout,",-1
DQUOtjiisyt_onf_nfb_score0.8920,46.0,50.0,"because when they scream, they can freeze the whole village.",-1
DQUOtjiisyt_onf_nfb_score0.8920,50.0,56.0,I was told by Earl Evans that the wheat ago don't run into a camp to eat.,-1
DQUOtjiisyt_onf_nfb_score0.8920,56.0,62.0,"They walk, and they're carrying two things, a hatchet and a bucket.",-1
DQUOtjiisyt_onf_nfb_score0.8920,62.0,68.0,So that's just a taste of how wicked and brutal they really are.,-1
DQUOtjiisyt_onf_nfb_score0.8920,68.0,71.0,And they have 26 different names at least.,-1
DQUOtjiisyt_onf_nfb_score0.8920,71.0,82.0,"So when I first saw the wheat to go in the movie, in Kohl, for when the starving returned, through puppetry,",-1
DQUOtjiisyt_onf_nfb_score0.8920,82.0,87.0,they were far more terrifying than I could have ever imagined.,-1
DQUOtjiisyt_onf_nfb_score0.8920,87.0,92.0,"I am so terrified of what Amanda and her team created,",-1
DQUOtjiisyt_onf_nfb_score0.8920,92.0,96.0,because they're far more terrifying than anything I could have ever written.,-1
DQUOtjiisyt_onf_nfb_score0.8920,96.0,104.0,And that is the ultimate compliment. Thank you for watching.,-1
DQXLh1oEhV4_1x.technologies_score0.9380,0.0,5.12,"My name is Berndt and today we're launching NEO, our humanoid for the home.",-1
DQXLh1oEhV4_1x.technologies_score0.9380,10.88,14.08,NEO is a humanoid companion designed to transform your life at home.,-1
DQXLh1oEhV4_1x.technologies_score0.9380,14.08,19.28,It combines AI and advanced hardware to help with daily chores and bring intelligence into your everyday life.,1
DQXLh1oEhV4_1x.technologies_score0.9380,19.28,27.04,"When she's gone and this house just ain't no home, anytime she goes away.",-1
DQXLh1oEhV4_1x.technologies_score0.9380,27.04,31.92,"As someone who lives with NEO every day, there is no experience quite as magic.",-1
DQXLh1oEhV4_1x.technologies_score0.9380,32.56,35.84,So today we're excited to invite you in on this journey.,1
DQXLh1oEhV4_1x.technologies_score0.9380,35.84,41.92,Pre-order your NEO today at 1xLipTec.,-1
DQ_yjpykbYD_v.i.s.h.ai_score0.8621,0.0,2.96,I was on a Google Meet and what happened next blew my mind.,-1
DQ_yjpykbYD_v.i.s.h.ai_score0.8621,2.96,6.68,"There is this AI tool, which is the smartest project manager you'll ever need.",1
DQ_yjpykbYD_v.i.s.h.ai_score0.8621,6.68,10.96,"Introducing Rickle, the AI project agent that does everything for you.",1
DQ_yjpykbYD_v.i.s.h.ai_score0.8621,10.96,15.24,I tried it recently during a Google Meet and what it did next honestly blew my mind.,1
DQ_yjpykbYD_v.i.s.h.ai_score0.8621,15.24,18.88,"Instead of just a meeting summary, it created a full project status report,",-1
DQ_yjpykbYD_v.i.s.h.ai_score0.8621,22.56,24.32,and organizing everything in one place.,-1
DQ_yjpykbYD_v.i.s.h.ai_score0.8621,25.16,28.32,It's super simple to use. Just sign up and connect your workspace.,1
DQ_yjpykbYD_v.i.s.h.ai_score0.8621,32.8,36.04,Stay hands-free as your AI project manager handles the rest.,1
DQ_yjpykbYD_v.i.s.h.ai_score0.8621,36.04,38.64,It even nudges your team and helps you plan smarter.,-1
DQ_yjpykbYD_v.i.s.h.ai_score0.8621,38.64,40.8,So you move faster and never miss a deadline.,-1
DQ_yjpykbYD_v.i.s.h.ai_score0.8621,40.8,44.56,"Other killer features are real-time progress tracking across all your tools,",1
DQ_yjpykbYD_v.i.s.h.ai_score0.8621,44.56,47.28,"detects blockers and risks before they become problems,",-1
DQ_yjpykbYD_v.i.s.h.ai_score0.8621,50.120000000000005,55.68,"summaries and PRDs automatically, and integrates seamlessly with JIRA, Notion, Slack, and more.",1
DQ_yjpykbYD_v.i.s.h.ai_score0.8621,55.68,57.760000000000005,It's free to start if you want to try it out.,1
DQ_yjpykbYD_v.i.s.h.ai_score0.8621,57.76,59.72,"Comment, agent, and I'll send you the link.",-1
DQcroM7AIKa_tony.beys_score0.8680,0.0,10.0,Thanks a lot man. Finally. Let's open a hall from Hobby Garden India and see what we have here.,-1
DQo3AGxjH0y_victoria_amazonka_score0.8532,0.0,5.6000000000000005,Hello everyone! Some of you have been asking about the project I am currently working on.,-1
DQo3AGxjH0y_victoria_amazonka_score0.8532,5.6000000000000005,10.0,So here is a short video dedicated to my application caption app.,1
DQo3AGxjH0y_victoria_amazonka_score0.8532,10.0,15.4,This is AI powered tool that helps you generate page captions to your photos.,1
DQo3AGxjH0y_victoria_amazonka_score0.8532,15.4,19.0,And it's pretty easy to use that application.,1
DQo3AGxjH0y_victoria_amazonka_score0.8532,25.0,31.0,Step 3. When the magic begins and you are getting a caption right on your photo.,1
DQo3AGxjH0y_victoria_amazonka_score0.8532,31.0,35.0,I am already in love with this idea and I hope you will like it too.,-1
DQqk4Ncki7A_aayushimunjal23_score0.8816,30.0,36.82,stipulation. And then i will submit this for evaluation and it will evaluate your answer,-1
DQqk4Ncki7A_aayushimunjal23_score0.8816,36.82,41.4,in few seconds just can it will tell you in your introduction body and conclusion on your,-1
DQqk4Ncki7A_aayushimunjal23_score0.8816,42.4,47.32,strong points or areas of improvement and you want to become pro at answer writing topic,-1
DQqk4Ncki7A_aayushimunjal23_score0.8816,47.32,50.2,your pro features the exception which can remove unlimited answers check the which is,-1
DQqk4Ncki7A_aayushimunjal23_score0.8816,50.2,54.96,also very much affordable and if you are serious about your p.s.e means so using I tools in your,-1
DQqk4Ncki7A_aayushimunjal23_score0.8816,54.96,57.18,preparation is not the future it is the present.,-1
DQryn9VDAR8_olifro.st_score0.9112,0.0,4.88,Well we call it a private jet for tax reasons really. Private jets don't pay duty on fuel,-1
DQryn9VDAR8_olifro.st_score0.9112,4.88,8.96,so by adding wings to the vehicle we should qualify for the same exemption.,-1
DQryn9VDAR8_olifro.st_score0.9112,8.96,14.08,We haven't had many complaints about the noise actually. It's actually quite quiet like a car,-1
